case_id,type,candidate_count,structural_unique_candidate_count,exact_unique_candidate_count,structure_diversity,mean_pairwise_structure_distance,selected_family,selected_variant,oracle_best_family,oracle_best_variant,selected_score,oracle_score,regret
13917832,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
25051013,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
30872064,single,1,1,1,1.0,,original,original,original,original,0.4444444444444444,0.4444444444444444,0.0
23756502,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
11307128,dag,1,1,1,1.0,,original,original,original,original,0.5555555555555556,0.5555555555555556,0.0
14570693,chain,1,1,1,1.0,,original,original,original,original,0.5185185185185186,0.5185185185185186,0.0
24402294,chain,2,1,2,0.5,0.0,original,original,original,original,0.2622809289475956,0.2622809289475956,0.0
24435782,single,2,1,2,0.5,0.0,original,original,original,original,0.5,0.5,0.0
17689799,single,1,1,1,1.0,,minimal,minimal,minimal,minimal,0.4444444444444444,0.4444444444444444,0.0
55060571,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
12817717,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
50534924,chain,3,2,3,0.6666666666666666,0.16666666666666666,original,original,original,original,0.3,0.3,0.0
21964207,chain,3,3,3,1.0,0.75,original,original,original,original,0.3552188552188552,0.3552188552188552,0.0
11174112,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
15022263,chain,3,3,3,1.0,0.8333333333333334,original,original,original,original,0.501010101010101,0.501010101010101,0.0
20075510,chain,3,2,3,0.6666666666666666,0.39999999999999997,original,original,original,original,1.0,1.0,0.0
18305025,single,3,2,3,0.6666666666666666,0.3333333333333333,original,original,original,original,0.5,0.5,0.0
32746513,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
14140831,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
73849037,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
86044142,chain,1,1,1,1.0,,original,original,original,original,0.5252525252525253,0.5252525252525253,0.0
28367485,single,1,1,1,1.0,,original,original,original,original,0.5185185185185186,0.5185185185185186,0.0
41353220,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
92331102,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
27319334,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
74222240,chain,2,2,2,1.0,1.0,original,original,original,original,0.35978835978835977,0.35978835978835977,0.0
80521355,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
74496196,chain,1,1,1,1.0,,original,original,original,original,0.3703703703703704,0.3703703703703704,0.0
17004308,single,1,1,1,1.0,,original,original,original,original,0.4444444444444444,0.4444444444444444,0.0
27723483,chain,2,2,2,1.0,0.5,original,original,original,original,0.17777777777777778,0.17777777777777778,0.0
62589731,single,1,1,1,1.0,,original,original,original,original,0.4444444444444444,0.4444444444444444,0.0
20522174,single,2,2,2,1.0,0.5,original,original,original,original,0.4444444444444444,0.4444444444444444,0.0
19961946,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
14798877,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
21858748,single,1,1,1,1.0,,original,original,original,original,0.4444444444444444,0.4444444444444444,0.0
33408030,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
10823419,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
22015847,chain,1,1,1,1.0,,original,original,original,original,0.5,0.5,0.0
13805623,chain,3,2,3,0.6666666666666666,0.16666666666666666,original,original,original,original,0.126984126984127,0.126984126984127,0.0
50911317,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
26631272,chain,3,2,3,0.6666666666666666,0.16666666666666666,original,original,original,original,0.2685185185185185,0.2685185185185185,0.0
11831430,chain,1,1,1,1.0,,original,original,original,original,0.24056437389770727,0.24056437389770727,0.0
26662211,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
29410248,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
16333963,dag,1,1,1,1.0,,original,original,original,original,0.4666666666666667,0.4666666666666667,0.0
57619492,single,1,1,1,1.0,,original,original,original,original,0.4444444444444444,0.4444444444444444,0.0
54951370,chain,2,2,2,1.0,0.5,original,original,explicit,explicit,0.126984126984127,0.2698412698412699,0.14285714285714288
15217837,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
79466668,chain,3,3,3,1.0,0.5666666666666667,original,original,original,original,0.16666666666666666,0.28571428571428575,0.1190476190476191
41999382,single,1,1,1,1.0,,original,original,original,original,0.5185185185185186,0.5185185185185186,0.0
12684292,single,1,1,1,1.0,,original,original,original,original,0.5,0.5,0.0
24934781,chain,1,1,1,1.0,,original,original,original,original,0.3703703703703704,0.3703703703703704,0.0
30160324,dag,1,1,1,1.0,,original,original,original,original,0.4634920634920634,0.4634920634920634,0.0
54658632,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
16819120,single,1,1,1,1.0,,original,original,original,original,0.4444444444444444,0.4444444444444444,0.0
24723526,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
32697808,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
20812254,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
13563445,chain,2,2,2,1.0,0.5,original,original,original,original,0.08888888888888889,0.08888888888888889,0.0
27838898,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
30238559,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
11565320,chain,1,1,1,1.0,,original,original,original,original,0.0,0.0,0.0
61664663,chain,2,2,2,1.0,0.4,original,original,original,original,1.0,1.0,0.0
12129501,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
29216690,dag,1,1,1,1.0,,original,original,original,original,0.4444444444444444,0.4444444444444444,0.0
14586035,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
19020423,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
79560754,dag,2,2,2,1.0,0.25,original,original,original,original,0.4833333333333333,0.4833333333333333,0.0
12966686,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
86603182,single,2,2,2,1.0,0.5,original,original,original,original,1.0,1.0,0.0
65934240,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
51165983,single,1,1,1,1.0,,original,original,original,original,0.2222222222222222,0.2222222222222222,0.0
62747985,chain,1,1,1,1.0,,original,original,original,original,0.5052231718898386,0.5052231718898386,0.0
29015044,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
89964487,single,3,1,3,0.3333333333333333,0.0,original,original,original,original,0.5,0.5,0.0
22430176,chain,1,1,1,1.0,,original,original,original,original,0.34285714285714286,0.34285714285714286,0.0
64715735,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
70467871,dag,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
32566527,chain,3,1,3,0.3333333333333333,0.0,original,original,original,original,0.3287477954144621,0.3287477954144621,0.0
24583433,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
24144196,single,1,1,1,1.0,,original,original,original,original,0.4444444444444444,0.4444444444444444,0.0
31734078,single,1,1,1,1.0,,original,original,original,original,0.5333333333333333,0.5333333333333333,0.0
22135879,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
11545630,dag,1,1,1,1.0,,original,original,original,original,0.4166666666666667,0.4166666666666667,0.0
82522595,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
24280969,single,1,1,1,1.0,,original,original,original,original,0.5,0.5,0.0
25148577,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
27808739,single,2,1,2,0.5,0.0,original,original,original,original,1.0,1.0,0.0
28432126,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
17517454,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
10798934,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
33570182,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
21781185,chain,1,1,1,1.0,,original,original,original,original,0.537037037037037,0.537037037037037,0.0
17603966,dag,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
16566071,chain,1,1,1,1.0,,original,original,original,original,0.5277777777777778,0.5277777777777778,0.0
95022990,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
20566230,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
28880937,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
29711982,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
17996213,chain,1,1,1,1.0,,original,original,original,original,0.42751322751322746,0.42751322751322746,0.0
23418188,single,1,1,1,1.0,,original,original,original,original,0.4444444444444444,0.4444444444444444,0.0
31202256,chain,2,2,2,1.0,1.0,original,original,original,original,1.0,1.0,0.0
29783065,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
22617480,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
14016863,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
23180828,chain,1,1,1,1.0,,original,original,original,original,0.4592592592592592,0.4592592592592592,0.0
16725040,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
24807248,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
12370438,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
80025726,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
28528820,chain,2,2,2,1.0,0.3333333333333333,original,original,original,original,0.43563843563843563,0.43563843563843563,0.0
16273916,chain,2,2,2,1.0,1.0,original,original,original,original,0.14814814814814814,0.14814814814814814,0.0
85922837,chain,3,3,3,1.0,0.6111111111111112,original,original,original,original,0.48888888888888893,0.48888888888888893,0.0
28376340,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
31788289,chain,3,3,3,1.0,0.30158730158730157,original,original,explicit,explicit,0.5097125097125097,1.0,0.4902874902874903
22804689,chain,1,1,1,1.0,,original,original,original,original,0.4166666666666667,0.4166666666666667,0.0
22605629,chain,3,2,3,0.6666666666666666,0.1111111111111111,original,original,original,original,0.43618881118881114,0.43618881118881114,0.0
87667273,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
23991119,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
31461277,chain,1,1,1,1.0,,original,original,original,original,0.3333333333333333,0.3333333333333333,0.0
11656312,single,3,2,3,0.6666666666666666,0.3333333333333333,original,original,original,original,0.4444444444444444,0.4444444444444444,0.0
41753702,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
19466019,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
59923748,chain,1,1,1,1.0,,original,original,original,original,0.1111111111111111,0.1111111111111111,0.0
22069875,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
16682768,single,1,1,1,1.0,,original,original,original,original,0.37037037037037035,0.37037037037037035,0.0
29582096,chain,2,2,2,1.0,0.5,original,original,original,original,0.3703703703703704,0.3703703703703704,0.0
13336269,single,3,2,3,0.6666666666666666,0.3333333333333333,original,original,original,original,0.4444444444444444,0.4444444444444444,0.0
14698032,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
26579656,dag,2,2,2,1.0,0.25,original,original,minimal,minimal,0.45370370370370366,1.0,0.5462962962962963
12176023,chain,3,1,3,0.3333333333333333,0.0,original,original,original,original,0.5396825396825397,0.5396825396825397,0.0
10752387,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
20465957,chain,3,1,3,0.3333333333333333,0.0,original,original,original,original,0.0,0.0,0.0
20094096,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
15834651,single,1,1,1,1.0,,original,original,original,original,0.4444444444444444,0.4444444444444444,0.0
26887673,chain,3,3,3,1.0,0.23809523809523808,original,original,minimal,minimal,0.3968253968253968,0.4497354497354497,0.05291005291005291
18187080,chain,1,1,1,1.0,,original,original,original,original,0.31481481481481477,0.31481481481481477,0.0
45875119,chain,3,3,3,1.0,0.5,original,original,original,original,1.0,1.0,0.0
19565758,chain,3,3,3,1.0,0.6666666666666666,original,original,minimal,minimal,0.14814814814814814,0.17777777777777778,0.029629629629629645
30181555,single,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
58364415,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
30002506,chain,1,1,1,1.0,,original,original,original,original,0.38941798941798944,0.38941798941798944,0.0
38692010,chain,2,2,2,1.0,0.3333333333333333,original,original,original,original,1.0,1.0,0.0
18824625,chain,1,1,1,1.0,,original,original,original,original,1.0,1.0,0.0
15857859,chain,1,1,1,1.0,,original,original,original,original,0.2962962962962963,0.2962962962962963,0.0
